Position,"Track Name",Artist,Streams,URL
94,"Life Is Good (feat. Drake)",Future,283865,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
95,Body,"Megan Thee Stallion",282452,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
96,You,Regard,281028,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
97,"Track Star",Mooski,280055,https://open.spotify.com/track/5hChuUMe5iHfjkXgzj1D4b
98,"Diamonds Dancing (feat. Travis Scott)","Young Stoner Life",278268,https://open.spotify.com/track/7uZqvqXzzYMKrexKxdcGmd
99,"Electric Love",BØRNS,276479,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
100,"Daddy Issues","The Neighbourhood",276462,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
101,"20 Min","Lil Uzi Vert",273757,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
102,"Put Your Records On","Ritt Momney",273747,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
103,"Whiskey Glasses","Morgan Wallen",271501,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
104,Heather,"Conan Gray",271127,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
105,BOP,DaBaby,270914,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
106,"As I Am (feat. Khalid)","Justin Bieber",270236,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
107,"hot girl bummer",blackbear,270214,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
108,Bang!,AJR,265881,https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY
109,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",263351,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
110,Tampa,"Cico P",262499,https://open.spotify.com/track/5jc4Qcs98R4ZDku8ictuE3
111,"The Good Ones","Gabby Barrett",261625,https://open.spotify.com/track/3hLuHKzG1cmlRpq53ZVWd8
112,"Tyler Herro","Jack Harlow",259544,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
113,"The Hills","The Weeknd",258465,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
114,"Tongue Tied",Grouplove,256200,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
115,Dior,"Pop Smoke",256140,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
116,"POPSTAR (feat. Drake)","DJ Khaled",252363,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
117,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,251617,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
118,"Slumber Party (feat. Princess Nokia)",Ashnikko,251516,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
119,"Cry Baby (feat. DaBaby)","Megan Thee Stallion",251181,https://open.spotify.com/track/4aarlAfLKVCTxUDNgbwhjH
120,Passionfruit,Drake,250946,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
121,"The Spins","Mac Miller",250147,https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
122,"SLOW DANCING IN THE DARK",Joji,248476,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
123,"Jocelyn Flores",XXXTENTACION,247044,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
124,"More Than My Hometown","Morgan Wallen",243293,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
125,"SICKO MODE","Travis Scott",242322,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
126,"Adore You","Harry Styles",241825,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
127,"Love Story (Taylor’s Version)","Taylor Swift",241159,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
128,"My Head & My Heart","Ava Max",240346,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
129,"Before You Go","Lewis Capaldi",239948,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
130,"Pop Out (feat. Lil Tjay)","Polo G",239863,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
131,"Street Runner","Rod Wave",239317,https://open.spotify.com/track/3JYxIozjRsvEmHrIvfFhud
132,"Godzilla (feat. Juice WRLD)",Eminem,239145,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
133,"Bad Boy (with Young Thug)","Juice WRLD",238930,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
134,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",238429,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
135,"XO Tour Llif3","Lil Uzi Vert",237823,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
136,"Tennessee Whiskey","Chris Stapleton",236065,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
137,"Bubblegum Bitch",MARINA,235870,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
138,"HIGHEST IN THE ROOM","Travis Scott",235619,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
139,"Sand In My Boots","Morgan Wallen",235098,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
140,"Dear Maria, Count Me In","All Time Low",235041,https://open.spotify.com/track/0JJP0IS4w0fJx01EcrfkDe
141,"Beautiful Crazy","Luke Combs",234539,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
142,"Go Crazy","Chris Brown",234382,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
143,"The Less I Know The Better","Tame Impala",232992,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
144,"Lemon Pepper Freestyle (feat. Rick Ross)",Drake,232895,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
145,"Lil Bit",Nelly,232832,https://open.spotify.com/track/0NmuYnjETG3u3qx0OmEJev
146,"After Party","Don Toliver",232681,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
147,"death bed (coffee for your head)",Powfu,232639,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
